#CHR	POS	Count_A	Count_C	Count_G	Count_T	Good_depth
13	37532573	0	0	223	0	223
13	37800712	0	0	100	0	100
13	38883961	0	0	134	0	134
13	39014708	0	206	0	0	206
13	39287246	0	0	0	126	126
13	39681121	0	0	142	0	142
13	39811407	0	167	0	0	167
13	40097901	0	0	0	174	174
13	40669462	0	0	117	0	117
13	41410835	0	0	216	0	216
13	41813729	0	70	0	0	70
13	41834478	163	0	0	0	163
13	41892874	0	0	209	0	209
13	42779534	0	0	124	0	124
13	43529108	185	0	0	0	185
13	44108198	0	173	0	0	173
13	45393959	0	0	109	0	109
13	45429486	1	0	178	0	179
13	45641836	0	0	0	223	223
13	45884142	195	0	0	0	195
13	46841029	1	0	186	0	187
13	47168985	6	237	0	0	243
13	47811737	0	0	0	103	103
13	48331889	182	0	0	3	185
13	48910830	0	0	0	135	135
13	49233054	0	0	209	0	209
13	49257387	0	138	0	0	138
13	49793759	0	0	115	0	115
13	50336697	0	216	0	0	216
13	50384291	0	127	0	0	127
13	50854683	1	0	168	0	169
13	51225842	0	157	0	0	157
13	52132189	0	0	198	0	198
13	52198234	0	0	191	0	191
13	53102073	0	0	177	0	177
13	53118898	0	0	121	0	121
13	53517022	0	0	174	0	174
13	53609349	0	0	208	0	208
13	54256970	0	190	0	0	190
13	54394582	0	0	0	237	237
13	54608810	0	157	0	0	157
13	54781693	0	169	0	0	169
13	55806099	0	0	145	0	145
13	55863579	135	0	0	0	135
13	55933123	0	177	0	0	177
13	57292144	0	0	0	182	182
13	57329854	0	173	0	0	173
13	57779399	0	212	0	0	212
13	57934821	0	0	166	0	166
13	58498504	0	0	134	0	134
13	58545630	0	0	213	0	213
13	59701071	0	0	30	0	30
13	60294002	0	213	0	0	213
13	60492392	0	201	0	0	201
13	60847580	229	0	0	0	229
13	61390010	0	224	0	0	224
13	62118327	0	0	177	0	177
13	62232419	0	0	123	0	123
13	62392733	0	149	0	0	149
13	62454365	0	0	0	155	155
13	62492311	111	0	0	0	111
13	62513026	0	0	88	0	88
13	62984802	0	197	0	0	197
13	63813680	0	0	138	0	138
13	64088593	0	112	0	0	112
13	64398148	0	0	167	0	167
13	64465394	0	0	124	0	124
13	64635998	0	0	142	0	142
13	65052757	1	0	142	0	143
13	66064105	0	203	0	0	203
13	66329944	70	0	0	0	70
13	68020504	0	0	108	0	108
13	68202073	0	0	0	187	187
13	68681528	0	0	0	184	184
13	68890755	0	154	0	0	154
13	69009857	0	150	0	0	150
13	69420474	0	0	209	0	209
13	69447019	0	177	0	0	177
13	69688663	0	0	201	0	201
13	70365307	0	143	0	0	143
13	70437939	0	0	131	0	131
13	70637279	0	0	223	0	223
13	71010888	120	0	0	0	120
13	71256846	149	0	0	0	149
13	71308621	0	228	0	0	228
13	71371565	0	0	175	0	175
13	71624918	1	0	204	0	205
13	71887535	0	0	210	0	210
13	72220791	0	238	0	0	238
13	72257051	165	0	0	0	165
13	72323851	0	119	0	0	119
13	72430727	0	107	0	0	107
13	72469149	0	223	0	0	223
13	72798094	0	166	0	0	166
13	72828374	0	0	224	0	224
13	72954893	0	0	206	0	206
13	73224925	0	0	162	0	162
13	73806603	0	0	227	0	227
13	73894220	0	0	149	0	149
13	74147019	0	134	0	0	134
13	74299732	0	201	0	0	201
13	74925969	0	220	0	0	220
13	75029042	0	0	186	0	186
13	75539693	0	0	191	0	191
13	76561145	0	224	0	1	225
13	77438040	0	155	0	0	155
13	77815546	131	0	0	0	131
13	78193236	201	0	0	0	201
13	78469365	177	0	0	0	177
13	78927852	0	0	176	0	176
13	78961512	0	0	175	0	175
13	79164196	190	0	0	0	190
13	79225704	0	182	0	0	182
13	79285525	0	89	0	0	89
13	79297777	0	0	144	0	144
13	79326286	133	0	0	0	133
13	79336357	126	0	0	0	126
13	79656518	0	219	0	0	219
13	79661549	0	0	0	224	224
13	79734901	0	0	120	0	120
13	79782287	0	0	133	0	133
13	79876748	169	0	0	0	169
13	79885944	0	0	171	0	171
13	79904104	0	0	138	0	138
13	80219882	0	0	156	0	156
13	80325770	0	0	0	130	130
13	80525193	1	0	101	0	102
13	80525194	0	0	102	0	102
13	80965792	0	0	158	0	158
13	82537885	165	0	0	0	165
13	82539500	142	0	0	0	142
13	82979455	135	0	0	0	135
13	83248533	0	0	90	0	90
13	83754717	144	0	0	0	144
13	83844114	0	0	121	0	121
13	83929368	0	124	0	0	124
13	84818994	0	210	0	0	210
13	84889090	0	0	0	187	187
13	86370532	0	0	0	156	156
13	86489029	1	0	145	0	146
13	86747140	0	99	0	0	99
13	86834082	0	0	0	169	169
13	87436311	169	0	0	0	169
13	87796718	0	0	175	0	175
13	87954278	0	0	123	0	123
13	88130543	0	230	0	0	230
13	88233413	0	0	213	0	213
13	88249132	0	0	140	0	140
13	88349843	0	183	0	0	183
13	88714865	0	0	217	0	217
13	88747918	0	0	171	0	171
13	88967172	0	0	160	0	160
13	89016302	0	0	0	202	202
13	89167470	0	99	0	0	99
13	89254537	0	0	191	0	191
13	89417134	0	0	185	0	185
13	89557751	0	2	147	0	149
13	90441762	0	194	0	0	194
13	90539263	0	223	0	0	223
13	90616716	0	0	0	146	146
13	91150998	0	0	107	0	107
13	91991430	224	0	0	0	224
13	92045862	0	206	0	0	206
13	92092750	0	0	130	0	130
13	92337448	0	213	0	0	213
13	92935816	188	0	0	0	188
13	93084992	0	0	3	136	139
13	93703306	0	0	182	0	182
13	93837655	2	0	246	0	248
13	93899669	0	0	174	0	174
13	94252365	0	161	0	0	161
13	94272445	133	0	0	0	133
13	94308493	133	0	0	0	133
13	94768435	0	161	0	0	161
13	95186209	0	0	215	0	215
13	95204154	0	168	0	0	168
13	96065163	0	134	0	0	134
13	96250624	0	94	0	0	94
13	96280886	0	181	0	1	182
13	96426711	0	195	0	0	195
13	96565643	102	0	0	0	102
13	97501519	0	0	180	0	180
13	97914396	0	0	0	185	185
13	98135330	0	110	0	0	110
13	98794830	112	0	0	0	112
13	98973465	0	158	0	0	158
13	99326154	0	0	130	0	130
13	99422441	172	0	0	0	172
13	100029578	0	0	47	0	47
13	100740791	0	113	0	0	113
13	101009089	0	228	0	0	228
13	101440832	0	206	0	0	206
13	101966934	0	184	0	0	184
13	102352653	0	247	0	0	247
13	102575686	0	0	229	0	229
13	102580786	166	0	0	0	166
13	103037547	0	187	0	0	187
13	103271992	0	163	0	0	163
13	103389016	0	0	0	236	236
13	104663003	0	0	181	0	181
13	105487007	0	0	192	0	192
13	105530234	0	157	0	0	157
13	106118589	166	0	0	0	166
13	106275753	0	0	183	0	183
13	106444996	0	132	0	0	132
13	106466479	0	117	0	0	117
13	106468466	131	0	0	0	131
13	106480137	0	0	145	0	145
13	106513814	154	0	0	0	154
13	106725573	0	0	152	0	152
13	107213829	0	0	0	128	128
13	107487764	0	158	0	0	158
13	108222845	180	0	0	0	180
13	108639407	0	0	117	0	117
13	108860981	0	0	198	0	198
13	109727930	0	157	0	0	157
13	109773104	0	0	0	133	133
13	109885584	144	0	0	0	144
13	110027748	0	0	206	0	206
13	111579426	0	122	0	0	122
13	112072639	1	0	2	207	210
13	112371361	0	0	172	0	172
13	112421956	0	0	195	0	195
13	112729163	0	140	0	0	140
13	112951152	0	202	0	0	202
13	113133567	158	0	0	0	158
13	113165499	0	160	0	0	160
13	113864961	198	0	0	0	198
13	114136635	131	0	0	0	131
13	114609253	0	0	122	0	122
13	115633830	2	0	0	171	173
13	115998285	0	0	0	175	175
13	116292602	0	0	212	0	212
13	116527080	0	0	139	0	139
13	116718027	0	167	0	0	167
13	117511975	0	179	0	0	179
13	117533969	0	0	193	0	193
13	117632747	0	0	0	108	108
13	118096361	119	0	0	0	119
13	118791931	0	0	0	151	151
13	119247329	0	0	231	0	231
13	119248212	0	0	0	143	143
13	119813378	0	149	0	0	149
14	4767461	0	8	0	0	8
14	5926907	0	167	0	0	167
14	8307631	0	0	172	0	172
14	8582965	227	0	0	0	227
14	8723598	191	0	0	1	192
14	9030885	0	134	0	0	134
14	9044777	0	194	0	0	194
14	9297128	0	0	183	0	183
14	9319921	0	0	0	199	199
14	9451299	0	0	145	0	145
14	9934083	0	0	197	0	197
14	10029470	117	0	0	0	117
14	10210422	0	0	181	0	181
14	10414603	0	0	0	173	173
14	10450681	0	177	0	0	177
14	10845227	128	0	0	0	128
14	11151262	0	210	0	0	210
14	11584730	113	0	0	0	113
14	12181750	149	0	0	0	149
14	13034330	0	118	0	0	118
14	13042920	0	195	0	0	195
14	13048201	0	0	167	0	167
14	14404743	0	0	135	0	135
14	15094225	209	0	1	0	210
14	15323760	0	0	0	200	200
14	15521079	0	165	0	0	165
14	15959940	0	178	0	0	178
14	16703570	0	177	0	0	177
14	18764490	0	0	168	0	168
14	19000893	0	0	208	0	208
14	19016479	0	215	0	0	215
14	19329391	0	0	193	0	193
14	19352296	168	0	0	0	168
14	19361181	0	0	0	182	182
14	19413952	0	117	0	0	117
14	20400441	0	146	0	1	147
14	20653185	0	0	99	0	99
14	20719125	174	0	0	0	174
14	20739179	3	167	0	0	170
14	20807770	0	122	0	0	122
14	21415422	0	0	0	90	90
14	22066068	213	0	0	0	213
14	22083718	1	0	143	0	144
14	22766274	0	0	0	212	212
14	23138761	0	0	122	0	122
14	23408892	0	130	0	0	130
14	23726302	0	229	0	0	229
14	23770917	128	0	0	0	128
14	23960660	0	0	0	162	162
14	24142021	0	0	0	184	184
14	24239663	22	0	205	0	227
14	25374440	0	0	195	0	195
14	25485646	0	158	0	0	158
14	25518966	0	169	0	0	169
14	26423958	0	0	0	120	120
14	27419714	167	0	0	0	167
14	27755183	0	0	158	0	158
14	27991493	166	0	0	0	166
14	28674004	0	210	0	0	210
14	28735126	0	0	0	215	215
14	28901212	0	170	0	0	170
14	29013533	177	0	0	0	177
14	29229230	0	192	0	0	192
14	29656479	0	177	0	0	177
14	30691377	0	186	0	0	186
14	30846212	0	216	0	0	216
14	30868151	135	0	0	0	135
14	30918658	0	138	0	0	138
14	30986669	0	125	0	0	125
14	31086619	0	0	207	0	207
14	32519113	140	0	0	0	140
14	32868545	0	0	0	139	139
14	32995291	0	0	0	197	197
14	33140953	0	0	187	0	187
14	33769313	0	109	0	0	109
14	33857940	208	0	0	0	208
14	33926263	0	172	0	0	172
14	33993804	0	0	0	159	159
14	34502106	0	0	0	123	123
14	34856419	0	212	0	1	213
14	35572898	0	222	0	0	222
14	36205849	0	1	0	116	117
14	36321481	0	0	0	142	142
14	36724246	0	0	194	0	194
14	36959410	0	0	155	0	155
14	37225543	182	0	0	0	182
14	37636435	0	129	0	0	129
14	37646563	209	0	0	0	209
14	37681156	0	119	0	0	119
14	37861488	0	0	153	0	153
14	37902983	122	0	0	0	122
14	38651703	0	115	0	0	115
14	38707232	0	150	0	1	151
14	38768972	163	0	0	0	163
14	38871947	0	0	0	124	124
14	38943842	0	204	1	0	205
14	38957051	0	222	0	0	222
14	39111753	0	0	195	0	195
14	39199563	136	0	0	0	136
14	39274525	0	0	134	0	134
14	39484104	2	133	0	0	135
14	39656777	0	0	159	0	159
14	39778721	0	0	198	0	198
14	39784274	0	110	0	0	110
14	39941496	0	150	0	0	150
14	39978378	0	0	151	0	151
14	40066045	0	95	0	0	95
14	40066045	0	95	0	0	95
14	40238315	0	99	0	0	99
14	40947699	0	242	0	0	242
14	41134222	0	0	241	0	241
14	44201086	129	0	0	0	129
14	46338673	0	203	0	0	203
14	46659312	0	129	0	0	129
14	47037224	0	0	174	0	174
14	47341984	0	0	144	0	144
14	47897694	133	0	0	0	133
14	48397944	0	113	0	0	113
14	48833085	0	166	0	0	166
14	49054322	0	0	210	0	210
14	49510850	0	0	150	0	150
14	49560310	0	169	0	0	169
14	49587406	0	0	230	0	230
14	49679979	0	155	0	0	155
14	50278766	0	0	207	0	207
14	50300657	123	0	0	0	123
14	50524886	0	0	185	0	185
14	50762807	130	0	0	0	130
14	50897298	0	194	0	0	194
14	52608170	0	0	182	0	182
14	53110773	0	0	161	0	161
14	53998238	10	0	0	0	10
14	54080665	0	17	0	0	17
14	54082160	0	0	0	6	6
14	54591145	0	0	195	0	195
14	55279431	0	201	0	0	201
14	55703626	0	0	193	0	193
14	56207552	0	0	0	145	145
14	56493363	0	0	0	158	158
14	56589808	2	0	146	0	148
14	57322495	0	225	0	0	225
14	57784746	0	0	171	0	171
14	58078002	0	0	0	201	201
14	58278352	0	156	0	0	156
14	58309146	0	0	160	0	160
14	58390587	0	0	166	2	168
14	58499764	256	0	0	0	256
14	58508112	0	234	0	0	234
14	58611760	0	0	165	0	165
14	58676250	195	0	0	0	195
14	58804753	0	175	0	0	175
14	58964131	105	0	0	59	164
14	59283499	0	137	0	0	137
14	59923855	1	150	0	0	151
14	59934161	0	96	0	0	96
14	61018193	0	87	0	0	87
14	61035473	0	0	0	170	170
14	61296371	0	0	0	243	243
14	61720805	1	168	0	0	169
14	63436386	0	103	0	0	103
14	63596482	0	0	227	0	227
14	63788296	0	182	0	0	182
14	63922598	0	159	0	0	159
14	64793089	0	0	0	166	166
14	66996860	0	0	189	0	189
14	67166862	125	0	0	0	125
14	67429861	0	199	0	0	199
14	67590702	0	137	0	0	137
14	67590703	0	138	0	0	138
14	68162500	0	186	0	0	186
14	68370911	0	0	108	0	108
14	68444243	127	0	0	0	127
14	69776081	0	220	0	0	220
14	69836149	1	105	0	0	106
14	70650493	192	0	1	0	193
14	70886886	78	2	0	0	80
14	71061176	0	141	0	0	141
14	71079950	0	131	0	0	131
14	71356831	0	154	0	0	154
14	71514700	0	0	0	127	127
14	71692100	0	171	0	0	171
14	71708022	0	0	208	0	208
14	72096199	199	0	0	0	199
14	72892661	0	227	0	0	227
14	73370734	0	0	0	203	203
14	73507548	0	0	142	0	142
14	74221748	0	0	0	175	175
14	74813256	0	129	0	1	130
14	75683860	187	0	0	0	187
14	75699773	164	0	0	0	164
14	76015450	0	0	220	0	220
14	76600516	0	140	0	0	140
14	76759040	0	0	0	206	206
14	76875145	0	101	0	0	101
14	76883754	0	244	0	0	244
14	77457182	0	0	0	183	183
14	77541299	1	0	142	0	143
14	77575668	0	0	191	0	191
14	77820835	0	0	190	1	191
14	77864275	0	0	228	0	228
14	78182885	0	211	0	0	211
14	78859328	169	0	0	0	169
14	79753884	0	0	194	0	194
14	80450608	214	0	0	0	214
14	80693717	0	0	0	200	200
14	80840908	0	0	91	0	91
14	80884826	0	0	0	108	108
14	81125397	0	0	119	0	119
14	81171212	0	0	0	133	133
14	81453354	0	213	0	0	213
14	81459047	0	110	0	0	110
14	81596996	0	0	208	0	208
14	81860463	0	0	0	203	203
14	81909153	142	0	0	0	142
14	82057202	0	0	143	0	143
14	82118520	0	0	0	176	176
14	82152701	0	99	0	0	99
14	82245191	0	126	0	0	126
14	82320399	117	0	0	0	117
14	82390738	113	0	0	0	113
14	82439037	0	0	132	0	132
14	82489345	0	130	0	0	130
14	82717107	0	0	0	159	159
14	82762605	0	134	0	0	134
14	83093546	0	0	0	142	142
14	83128053	0	97	0	0	97
14	83194237	0	158	0	0	158
14	83284774	0	187	0	0	187
14	83329873	1	0	181	0	182
14	83349185	0	0	151	0	151
14	83501789	0	0	193	0	193
14	83557761	0	0	0	210	210
14	83574200	119	0	0	0	119
14	83579774	0	0	179	0	179
14	84115792	0	157	0	0	157
14	84199735	0	0	210	0	210
14	84399218	0	0	0	137	137
14	85366782	0	116	0	0	116
14	86511292	0	189	0	0	189
14	86600053	0	0	180	0	180
14	86627329	219	0	0	0	219
14	86762909	0	198	0	0	198
14	86918972	134	0	0	0	134
14	87268990	0	0	134	0	134
14	87611968	0	0	138	0	138
14	87637232	0	119	0	0	119
14	87700451	0	0	179	0	179
14	87979141	0	0	174	0	174
14	88410571	0	130	0	0	130
14	88546716	0	0	163	0	163
14	88785163	0	0	167	0	167
14	88802956	0	0	175	0	175
14	89056767	0	119	0	0	119
14	89240092	0	187	0	0	187
14	89595828	0	0	160	0	160
14	89706041	0	0	108	0	108
14	89860393	137	0	0	0	137
14	89881690	0	171	0	0	171
14	90000091	0	0	186	0	186
14	90163222	0	0	139	0	139
14	90250533	0	0	205	0	205
14	90290487	0	223	0	0	223
14	90312537	0	0	1	170	171
14	90447363	0	0	0	92	92
14	90467213	0	0	0	179	179
14	90481776	0	0	1	154	155
14	90488147	0	0	0	158	158
14	90528610	0	0	210	0	210
14	90806127	0	0	179	0	179
14	90846198	154	0	0	0	154
14	90928542	0	0	97	0	97
14	91001497	2	0	0	183	185
14	91003186	0	140	0	0	140
14	91291311	0	0	189	0	189
14	91298989	0	0	158	0	158
14	91320783	0	142	0	0	142
14	91669399	0	0	0	51	51
14	91737013	88	0	0	0	88
14	92327420	0	103	0	0	103
14	92342175	0	164	0	0	164
14	93134905	0	0	0	170	170
14	93184681	0	187	0	0	187
14	93426282	0	0	131	0	131
14	93467280	0	177	0	0	177
14	93494650	0	171	0	0	171
14	93726466	0	0	164	0	164
14	93764920	0	0	0	189	189
14	93862741	0	0	0	173	173
14	94167170	1	0	123	0	124
14	94474948	0	105	0	0	105
14	94566423	0	0	174	0	174
14	94596040	0	0	0	99	99
14	94745853	77	0	0	0	77
14	94768777	0	0	133	0	133
14	94778029	0	0	100	0	100
14	94804522	0	0	0	169	169
14	94920496	0	0	0	107	107
14	95110052	1	0	99	0	100
14	95378613	0	0	0	222	222
14	95658834	0	108	0	0	108
14	95752053	0	177	0	0	177
14	95832037	0	0	187	0	187
14	96200974	0	0	135	0	135
14	96428570	0	0	0	146	146
14	97190399	96	0	0	0	96
14	97228571	0	108	0	0	108
14	97570467	0	0	172	0	172
14	97778339	0	0	134	0	134
14	97957395	191	0	0	0	191
14	98176843	0	0	189	0	189
14	98285727	0	154	0	0	154
14	99011019	0	0	129	0	129
14	99176775	0	197	0	0	197
14	99345451	0	0	0	114	114
14	99490058	0	0	0	98	98
14	100459404	0	215	0	0	215
14	100808848	146	0	0	0	146
14	101425944	0	219	0	0	219
14	102392904	0	94	0	0	94
14	102693061	0	0	0	156	156
14	103925397	0	182	0	0	182
14	104158517	0	0	0	147	147
14	104288386	0	136	0	0	136
14	104790362	0	0	187	0	187
14	105242442	0	190	0	0	190
14	106231166	0	0	107	0	107
14	106854538	100	0	0	0	100
14	107000832	0	0	0	199	199
14	107187230	0	100	0	0	100
14	107333018	0	0	112	0	112
14	107418099	0	0	176	0	176
14	107483339	0	0	0	161	161
14	107487640	0	0	0	205	205
14	107756518	0	0	154	0	154
14	107831293	1	196	0	0	197
14	107932428	0	0	0	202	202
14	107945734	124	0	0	0	124
14	108086130	0	176	0	0	176
14	108141391	0	115	0	0	115
14	108211482	0	0	118	0	118
14	108235946	0	0	0	167	167
14	108578287	0	0	179	0	179
14	108606709	0	0	170	0	170
14	108611745	139	0	0	0	139
14	108622440	0	184	0	0	184
14	108736701	0	0	190	0	190
14	108802901	153	0	0	0	153
14	108816127	0	0	196	0	196
14	108821837	0	164	0	0	164
14	109047487	0	130	0	0	130
14	109091234	0	0	83	0	83
14	109292172	0	0	147	0	147
14	109393243	0	0	101	0	101
14	109400738	0	0	177	0	177
14	109413905	0	0	165	0	165
14	109439773	112	0	0	0	112
14	109513972	0	225	0	0	225
14	109590165	0	0	0	131	131
14	109737143	0	168	0	0	168
14	110157857	0	0	104	6	110
14	110419955	0	0	0	157	157
14	110435081	0	0	166	0	166
14	110556032	109	0	0	0	109
14	110793038	0	0	0	84	84
14	110793615	184	0	0	0	184
14	110825715	0	0	156	0	156
14	110851625	0	0	198	0	198
14	110928133	1	128	0	1	130
14	111022307	0	125	0	0	125
14	111044651	0	0	147	0	147
14	111363358	0	0	194	0	194
14	111493026	0	0	136	0	136
14	111728257	0	0	0	165	165
14	111779160	0	211	0	0	211
14	111799504	0	99	0	0	99
14	112414346	169	0	0	0	169
14	112424371	0	207	0	0	207
14	112671555	0	0	0	138	138
14	112687355	0	146	0	0	146
14	112700723	0	0	194	0	194
14	112822586	0	146	0	0	146
14	112859708	0	0	0	218	218
14	112885045	0	0	0	134	134
14	112986976	0	0	131	0	131
14	112999838	0	0	146	0	146
14	113120041	0	0	0	135	135
14	113228016	0	0	118	0	118
14	113230948	0	0	106	0	106
14	113382625	0	142	0	0	142
14	113635286	0	0	127	0	127
14	113931475	0	0	155	0	155
14	114134934	171	0	0	0	171
14	114173079	0	0	5	108	113
14	114555604	0	166	0	0	166
14	114782563	0	196	0	0	196
14	114959716	0	0	279	0	279
14	115141175	0	159	0	0	159
14	115449464	138	0	0	0	138
14	115915688	0	0	169	0	169
14	115977397	0	135	0	1	136
14	116162542	0	0	121	0	121
14	116365272	0	191	0	0	191
14	116365273	0	188	0	0	188
14	117150499	0	0	177	0	177
14	117250810	0	0	0	190	190
14	117300343	0	0	183	0	183
14	117483833	0	214	0	0	214
14	117902059	0	96	0	0	96
14	117981504	0	0	190	0	190
14	118171760	0	202	0	0	202
14	118667607	0	0	0	175	175
14	119164609	0	0	0	163	163
14	119967720	0	157	0	0	157
14	119994579	0	190	0	0	190
14	120139989	0	170	0	0	170
14	121034081	0	205	0	0	205
14	121103038	0	208	0	0	208
14	121182790	0	0	203	0	203
14	121505815	0	222	0	0	222
14	121693760	153	0	0	0	153
14	121722841	0	221	0	0	221
14	121794930	111	0	0	0	111
14	121996203	0	202	0	0	202
14	121997641	202	0	0	0	202
14	123046729	0	117	0	0	117
14	123235367	0	0	189	0	189
14	123260077	0	219	0	0	219
14	123497782	0	0	122	0	122
14	123861022	0	0	0	173	173
14	124232333	0	106	0	0	106
14	124675316	0	0	209	0	209
15	3057657	0	0	141	0	141
15	3759978	131	0	0	0	131
15	3837695	0	0	0	155	155
15	4319237	7	122	0	0	129
15	4731547	1	0	98	0	99
15	4741267	0	153	0	0	153
15	5603905	0	155	0	0	155
15	6541762	0	0	105	0	105
15	6927722	0	214	0	0	214
15	7119104	0	166	0	0	166
15	7321326	0	0	0	151	151
15	7581603	0	0	138	0	138
15	8288612	0	0	0	89	89
15	8474388	0	0	166	0	166
15	8815950	0	0	0	212	212
15	8911786	0	0	163	0	163
15	9179998	0	0	106	0	106
15	9365081	0	0	192	0	192
15	9411631	0	176	0	0	176
15	9896941	0	90	0	0	90
15	9962563	0	0	171	0	171
15	10197477	0	0	170	0	170
15	10418400	0	0	0	110	110
15	10766203	0	0	220	0	220
15	11245496	0	155	0	0	155
15	11280071	0	124	0	0	124
15	11446641	0	205	0	0	205
15	12207430	0	0	234	0	234
15	12640613	137	0	0	0	137
15	13285070	0	146	0	0	146
15	13409434	0	0	0	122	122
15	13580500	0	0	169	0	169
15	13878424	0	0	150	0	150
15	14243310	0	0	203	0	203
15	14311059	105	0	0	0	105
15	14330398	2	0	172	0	174
15	14474992	0	205	0	0	205
15	14588478	0	120	0	0	120
15	15211420	0	205	0	0	205
15	15251870	0	0	161	0	161
15	15435960	0	99	0	0	99
15	15454218	0	0	0	130	130
15	15494127	0	132	0	0	132
15	15570218	0	162	0	0	162
15	15629995	0	0	150	0	150
15	15677163	0	0	120	0	120
15	15753318	166	0	0	0	166
15	15979089	0	128	0	0	128
15	16230843	0	106	0	1	107
15	16274851	0	178	0	0	178
15	16290738	0	0	111	0	111
15	16524986	0	0	0	135	135
15	16540620	0	158	0	0	158
15	17357710	0	0	97	0	97
15	17358067	0	178	0	0	178
15	17376855	0	127	0	0	127
15	17629083	0	194	0	0	194
15	17744640	0	147	0	0	147
15	17892754	0	0	114	0	114
15	17898748	0	0	103	0	103
15	18027999	0	0	0	177	177
15	18189696	0	156	0	0	156
15	18496536	171	0	0	0	171
15	18544576	0	159	0	0	159
15	18567622	0	0	107	0	107
15	18801859	0	154	0	0	154
15	18865882	0	0	158	0	158
15	19009052	0	153	0	0	153
15	19317966	0	0	127	0	127
15	19374117	0	150	0	0	150
15	19584367	157	0	0	0	157
15	19755684	0	0	150	0	150
15	19922340	0	0	163	0	163
15	20033485	0	58	0	0	58
15	20676215	0	157	0	0	157
15	20873381	0	0	0	183	183
15	20931620	0	0	109	0	109
15	20941460	0	154	0	0	154
15	21097464	0	203	0	0	203
15	21129077	122	0	0	0	122
15	21232021	0	194	0	0	194
15	21325574	132	0	0	0	132
15	21368957	0	209	0	0	209
15	21393186	0	0	159	0	159
15	21403427	0	172	0	0	172
15	21837626	0	0	135	0	135
15	22202177	0	0	95	0	95
15	22256857	0	0	144	0	144
15	22317511	1	0	230	0	231
15	22439762	0	0	185	0	185
15	22612491	0	0	132	0	132
15	22834492	0	0	107	0	107
15	22972438	139	0	0	0	139
15	23140021	97	0	0	0	97
15	23205312	0	134	0	0	134
15	23353647	0	0	167	0	167
15	23499335	0	0	182	0	182
15	23524969	0	171	0	0	171
15	23715128	107	0	0	0	107
15	23978063	0	0	181	0	181
15	24007204	0	0	159	0	159
15	24042973	164	0	0	0	164
15	24358158	0	177	0	0	177
15	24898425	0	162	0	0	162
15	25388807	0	0	0	206	206
15	25731778	0	0	220	0	220
15	25988874	0	140	0	1	141
15	26135900	0	0	178	0	178
15	26185899	0	0	183	0	183
15	26203823	143	0	0	0	143
15	26382074	0	212	0	0	212
15	26567277	0	0	194	0	194
15	27373830	0	118	0	0	118
15	27375717	0	113	0	1	114
15	28646201	0	0	196	0	196
15	28876067	178	0	0	0	178
15	29119511	0	0	185	0	185
15	29242950	0	147	0	0	147
15	29554249	0	199	0	0	199
15	29863321	0	162	0	0	162
15	30070915	0	172	0	0	172
15	30565242	0	167	0	0	167
15	30572935	0	0	0	115	115
15	30697592	0	233	0	0	233
15	30927527	0	171	0	0	171
15	30980251	0	124	0	0	124
15	31168763	0	0	137	0	137
15	31250927	0	0	198	0	198
15	31501173	0	0	0	202	202
15	31973107	0	0	207	0	207
15	32123492	0	201	0	0	201
15	32251498	0	0	212	0	212
15	32553851	114	0	0	0	114
15	32706788	0	0	0	129	129
15	33182030	163	0	0	0	163
15	33385418	0	154	0	0	154
15	33589359	117	0	0	0	117
15	34129133	0	176	0	0	176
15	34148025	0	163	0	0	163
15	34394002	0	0	0	206	206
15	34531991	0	0	0	176	176
15	34537784	0	205	0	0	205
15	34855031	0	0	206	0	206
15	35044293	107	0	0	0	107
15	36293674	0	238	0	0	238
15	37242931	0	191	0	0	191
15	37436155	0	135	0	0	135
15	37568838	0	205	0	0	205
15	38063530	0	0	200	0	200
15	38624598	0	120	0	0	120
15	38969455	0	0	150	0	150
15	39864753	0	170	0	0	170
15	40368894	0	0	181	0	181
15	40403623	0	0	0	199	199
15	40749313	155	0	0	0	155
15	40891286	0	115	0	0	115
15	40955377	0	181	0	0	181
15	41288956	0	0	200	0	200
15	41401092	159	0	0	0	159
15	41563567	154	0	0	0	154
15	42684011	0	0	136	0	136
15	43152851	0	0	0	144	144
15	43233317	152	0	0	0	152
15	43357928	0	241	0	0	241
15	43726502	0	138	0	0	138
15	44602103	0	0	136	0	136
15	44699200	0	0	0	190	190
15	44773603	0	176	0	0	176
15	44869298	0	205	0	0	205
15	44998550	0	178	0	0	178
15	45248492	0	119	0	0	119
15	45290170	0	0	155	0	155
15	45622089	0	168	0	0	168
15	45646766	226	0	0	0	226
15	45846411	141	0	0	0	141
15	45966427	0	0	169	0	169
15	46061760	0	0	0	116	116
15	46121941	0	0	0	83	83
15	46329239	0	116	0	0	116
15	46727001	0	149	0	0	149
15	46744393	0	0	131	0	131
15	47134816	0	0	103	0	103
15	47207334	0	0	0	122	122
15	47293606	0	104	0	0	104
15	47294473	0	0	189	0	189
15	47301144	0	0	0	184	184
15	47546303	0	167	0	0	167
15	47579511	0	108	0	0	108
15	47692872	0	0	0	137	137
15	47776268	0	0	118	0	118
15	47776530	0	0	148	0	148
15	48064878	0	0	0	106	106
15	48065093	0	0	175	0	175
15	48115043	0	139	0	0	139
15	48216636	165	0	0	0	165
15	48233427	0	0	152	0	152
15	48396514	0	0	115	0	115
15	48552070	0	0	115	0	115
